dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
07/31/21,24,2,95,2,109,4,204,0,36,0,27,25,8,45,0,0,15,12,0,3,26,10,1,7,0,9,1,2,0,1,2,0,7,4,1,4,10,10,0,1,0,0,0,0,9,5
07/31/21,23,3,93,1,107,4,200,1,36,0,27,24,9,45,0,0,15,12,0,3,25,9,0,7,0,9,1,4,0,1,1,0,8,4,1,4,9,7,0,1,0,0,0,1,9,5
07/31/21,22,5,90,3,106,8,196,2,35,0,25,24,7,51,0,0,15,11,0,4,29,11,1,8,2,10,1,6,0,2,3,0,9,4,2,5,8,5,0,0,1,0,0,0,9,5
07/31/21,21,8,85,2,103,10,188,2,33,0,25,22,10,50,0,0,15,11,0,5,26,9,0,6,2,11,1,8,0,1,1,0,10,5,2,5,6,3,0,1,0,0,0,0,9,6
07/31/21,20,6,77,3,101,9,178,2,31,0,23,20,10,45,0,0,15,9,0,4,24,9,0,5,0,10,0,11,0,1,1,0,8,1,4,3,9,6,0,0,1,0,0,0,9,6
07/31/21,19,4,71,2,98,6,169,3,29,0,21,19,9,48,0,0,15,4,6,3,27,12,0,7,0,8,0,7,0,0,2,0,7,0,3,6,9,8,0,0,4,0,0,0,11,6
07/31/21,18,5,67,3,96,8,163,2,26,0,20,19,8,46,0,0,14,3,13,2,30,12,1,9,1,9,1,6,1,0,2,0,3,0,2,2,12,6,6,0,2,0,0,1,11,6
07/31/21,17,5,62,6,93,11,155,3,24,0,19,18,9,51,0,0,14,2,12,1,34,12,1,13,0,9,1,7,2,0,2,0,5,0,2,2,9,5,6,0,1,0,0,1,11,6
07/31/21,16,7,57,7,87,14,144,3,21,0,19,15,12,58,0,0,13,2,14,1,41,13,3,14,2,14,1,7,3,0,2,0,6,5,1,0,5,5,9,3,1,0,0,0,10,6
07/31/21,15,6,50,7,80,13,130,2,18,0,19,15,12,56,0,0,12,2,12,3,39,12,2,13,0,14,0,7,1,1,3,0,6,2,2,2,15,12,8,0,2,0,0,0,8,5
07/31/21,14,8,44,8,73,16,117,2,16,0,18,15,12,54,0,0,10,1,13,4,35,10,2,12,0,13,0,9,0,1,1,0,6,5,1,3,11,9,9,2,2,0,1,1,9,6
