dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
02/01/21,24,3,122,1,58,4,180,1,43,0,32,27,17,56,1,1,1,13,0,3,39,15,0,15,2,9,0,5,2,0,0,0,7,0,4,2,0,0,,,2,0,0,0,6,5
02/01/21,23,2,119,0,57,2,176,1,42,0,30,27,15,60,0,0,1,13,0,3,41,16,1,14,1,11,0,5,2,2,0,0,11,1,6,2,1,0,,,2,0,0,0,5,5
02/01/21,22,3,117,3,57,6,174,0,41,0,26,26,12,64,1,1,1,12,1,4,42,15,0,15,1,12,0,5,2,2,2,0,12,0,5,2,2,1,,,1,0,0,2,5,4
02/01/21,21,3,114,1,54,4,168,2,41,2,24,26,10,62,0,0,1,12,0,5,43,14,1,16,2,13,1,4,1,2,3,0,9,2,1,4,3,1,,,1,0,0,1,5,4
02/01/21,20,6,111,0,53,6,164,4,39,2,21,25,8,68,1,1,1,12,0,4,42,13,2,15,1,14,1,6,2,2,5,1,14,4,2,5,3,2,,,2,0,2,1,6,4
02/01/21,19,4,105,1,53,5,158,1,35,0,21,23,10,72,1,1,1,11,0,5,45,15,1,14,0,16,1,2,1,4,4,0,15,5,3,6,4,2,,,0,0,1,1,6,4
02/01/21,18,12,101,3,52,15,153,4,34,0,20,20,12,76,3,3,1,9,0,6,44,16,3,15,1,13,0,3,1,4,5,0,15,4,5,9,7,5,,,0,0,1,3,8,4
02/01/21,17,7,89,4,49,11,138,3,30,0,18,16,15,78,7,7,1,6,0,6,45,15,2,14,2,16,2,0,1,4,4,0,14,1,6,6,6,5,,,1,0,3,3,6,5
02/01/21,16,15,82,4,45,19,127,5,27,2,15,17,13,73,8,8,0,6,0,5,44,15,2,15,1,14,0,1,1,2,4,0,10,2,5,5,9,6,,,1,0,3,1,6,5
02/01/21,15,11,67,3,41,14,108,2,22,1,14,12,17,73,5,5,0,1,0,3,44,12,1,14,2,18,0,1,1,1,4,0,15,3,6,6,8,5,,,1,0,1,1,6,5
02/01/21,14,5,56,3,38,8,94,2,20,2,13,11,18,70,0,0,0,1,0,4,43,12,1,13,3,18,1,0,1,0,5,0,16,0,6,9,6,2,,,2,0,1,0,7,4
02/01/21,13,8,51,7,35,15,86,4,18,2,13,8,21,65,0,0,0,1,0,4,40,12,0,13,2,15,3,1,1,0,5,0,13,0,6,9,9,5,,,2,0,1,1,8,5
02/01/21,12,8,43,3,28,11,71,3,14,1,11,8,19,62,0,0,0,1,0,5,38,12,0,10,1,16,3,8,1,1,6,0,11,1,3,7,6,4,,,2,0,0,4,8,5
02/01/21,11,10,35,6,25,16,60,3,11,0,10,6,22,56,0,0,0,0,0,4,35,11,0,10,1,14,1,12,2,1,6,0,7,1,3,7,12,6,,,2,0,0,1,10,6
02/01/21,10,8,25,9,19,17,44,2,8,0,10,6,22,51,0,0,0,0,0,4,31,10,1,9,1,12,0,10,2,1,2,0,8,1,2,5,9,4,,,2,0,0,0,8,6
02/01/21,9,5,17,1,10,6,27,1,6,0,9,4,23,47,0,0,0,0,0,3,27,8,0,7,0,12,0,13,1,1,2,0,9,2,2,2,3,2,,,2,0,0,0,8,6
02/01/21,8,6,12,3,9,9,21,1,5,0,8,4,22,43,0,0,0,0,0,3,28,8,1,8,0,12,0,13,1,1,2,0,4,2,2,0,5,5,,,3,0,0,0,8,6
02/01/21,7,2,6,2,6,4,12,1,4,0,8,4,22,39,0,0,0,0,0,3,27,7,0,8,0,12,0,14,1,1,2,0,1,0,1,0,3,1,,,2,0,0,0,8,6
