dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
12/01/21,24,2,128,0,109,2,237,2,43,0,30,34,16,67,0,0,20,18,0,4,48,18,1,16,2,14,2,3,2,2,2,0,8,4,1,7,14,14,0,3,2,1,0,0,7,6
12/01/21,23,2,126,3,109,5,235,1,41,1,29,34,15,72,1,1,18,18,0,4,49,18,1,16,3,15,1,4,2,0,1,0,11,5,2,2,15,14,0,3,0,0,0,2,7,6
12/01/21,22,3,124,7,106,10,230,3,40,1,25,32,15,78,1,1,17,18,1,4,50,18,3,17,4,15,1,3,1,3,1,0,15,8,4,3,19,15,0,1,0,0,0,2,8,5
12/01/21,21,8,121,4,99,12,220,2,37,0,25,30,17,85,3,3,16,18,2,4,49,18,6,16,1,15,2,1,0,3,1,0,20,8,5,4,15,13,0,1,0,0,0,0,9,6
12/01/21,20,7,113,3,95,10,208,4,35,0,21,29,15,87,2,2,16,18,2,5,51,17,5,17,1,17,3,1,1,4,2,0,20,7,6,5,11,10,0,1,1,0,1,0,9,4
12/01/21,19,9,106,6,92,15,198,5,31,0,20,29,15,92,5,4,15,18,1,5,52,19,3,17,3,16,2,4,1,6,1,2,19,10,5,5,10,8,0,1,4,0,3,0,9,4
12/01/21,18,10,97,3,86,13,183,2,26,0,19,24,19,92,2,2,15,15,1,6,53,19,4,16,1,18,3,3,0,4,1,2,20,7,6,7,11,8,0,1,3,0,1,0,9,4
12/01/21,17,3,87,2,83,5,170,1,24,0,18,23,20,93,4,4,13,12,2,4,55,20,4,17,1,18,0,2,0,4,0,3,18,5,6,6,12,9,0,3,4,0,1,2,9,5
12/01/21,16,7,84,8,81,15,165,2,23,0,18,17,27,90,3,3,13,12,3,5,52,18,4,17,1,17,2,4,0,1,0,4,17,6,5,7,16,13,1,4,5,0,1,2,9,6
12/01/21,15,14,77,7,73,21,150,2,21,1,18,12,33,92,4,4,12,9,3,5,54,20,4,16,1,18,0,7,0,8,4,4,16,4,3,9,13,8,1,5,4,0,3,4,9,6
12/01/21,14,9,63,7,66,16,129,3,19,0,16,11,32,88,5,5,9,8,2,3,48,17,5,15,0,16,0,7,0,6,1,5,20,7,3,8,13,9,1,3,7,0,1,3,7,6
12/01/21,13,11,54,8,59,19,113,1,16,1,14,8,35,75,3,3,8,2,5,4,48,16,5,14,0,18,1,6,0,6,1,5,7,0,3,8,18,14,1,8,7,0,0,2,8,8
12/01/21,12,11,43,12,51,23,94,3,15,0,12,5,37,70,4,4,7,0,6,5,49,17,1,14,0,18,1,8,0,5,0,1,2,0,2,6,18,12,1,3,4,0,0,2,9,9
12/01/21,11,7,32,9,39,16,71,3,12,0,11,5,36,66,0,0,7,0,4,5,50,19,1,15,1,16,2,9,1,1,0,0,2,0,2,6,13,7,4,1,3,0,1,1,9,9
12/01/21,10,11,25,9,30,20,55,2,9,0,9,5,35,62,0,0,4,0,0,4,47,19,1,13,0,15,1,15,2,1,0,0,2,0,2,4,20,14,0,1,3,0,0,1,9,9
12/01/21,9,4,14,10,21,14,35,0,7,0,9,5,35,61,0,0,3,0,0,3,47,17,0,15,0,15,2,15,2,1,0,0,3,0,3,2,10,5,0,1,3,0,0,1,8,8
12/01/21,8,1,10,1,11,2,21,1,7,0,9,5,37,62,0,0,2,0,0,3,45,17,1,14,0,14,1,14,2,1,0,0,4,0,4,2,2,2,0,0,3,0,0,1,10,10
12/01/21,7,2,9,1,10,3,19,2,6,0,7,5,35,63,0,0,2,0,0,3,45,18,1,14,0,13,0,15,2,1,1,0,5,0,4,3,1,1,0,0,3,0,0,2,10,10
12/01/21,6,0,7,1,9,1,16,0,4,0,6,5,34,64,0,0,2,0,1,3,46,19,0,15,0,12,0,12,1,2,0,0,5,0,5,2,1,0,0,0,3,0,0,1,10,10
12/01/21,5,1,7,1,8,2,15,1,4,0,5,5,33,67,0,0,0,0,1,4,47,19,1,14,0,14,0,13,2,1,0,0,6,0,4,4,4,4,0,0,3,0,0,1,10,10
12/01/21,4,0,6,2,7,2,13,0,3,0,5,4,34,68,0,0,0,0,1,4,49,19,0,16,0,14,0,12,2,1,1,0,5,0,4,4,6,3,0,0,3,0,0,1,10,10
12/01/21,3,3,6,0,5,3,11,2,3,0,3,2,34,69,0,0,0,0,1,4,51,20,0,16,0,15,1,13,2,1,1,0,4,0,3,5,7,4,0,0,3,0,0,1,10,10
12/01/21,2,1,3,1,5,2,8,0,1,0,2,1,34,68,0,0,0,0,0,4,49,20,0,15,0,14,0,10,1,2,1,0,5,0,4,2,8,6,0,3,3,0,0,1,10,10
12/01/21,1,2,2,4,4,6,6,1,1,0,0,0,33,70,0,0,0,0,0,5,51,20,0,16,0,15,0,7,2,4,4,0,4,1,3,2,11,9,0,3,3,0,0,1,10,10
11/30/21,24,2,124,2,125,4,249,2,37,0,44,33,33,78,0,0,15,9,0,4,52,19,2,17,0,16,0,4,1,2,4,0,12,1,4,8,11,9,0,2,3,0,0,1,10,10
11/30/21,23,4,122,5,123,9,245,2,35,1,40,34,28,79,1,1,15,9,0,5,50,18,3,17,1,15,0,2,0,2,4,0,13,2,5,5,11,9,0,2,3,0,0,1,10,9
11/30/21,22,3,118,1,118,4,236,1,33,0,40,33,29,76,3,3,15,9,0,5,46,17,1,15,0,14,1,0,0,0,1,0,13,4,5,4,13,9,0,3,0,0,0,1,9,9
11/30/21,21,3,115,5,117,8,232,0,32,0,39,32,29,77,3,3,14,9,0,4,49,20,4,17,1,12,1,0,0,0,0,0,12,4,4,6,15,10,0,2,0,0,0,1,9,9
