dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
01/01/21,24,1,71,2,70,3,141,0,34,0,24,26,10,35,1,1,5,9,0,2,27,8,1,10,0,9,0,8,2,0,0,0,2,0,1,3,2,0,,,0,0,0,1,3,1
01/01/21,23,3,70,0,68,3,138,3,34,0,23,25,10,35,0,0,5,9,0,2,29,8,1,8,0,13,0,3,2,0,0,0,1,0,1,0,2,0,,,0,0,0,0,3,1
01/01/21,22,1,67,2,68,3,135,1,31,0,22,26,8,35,0,0,5,9,0,2,29,8,0,8,0,13,0,1,1,3,1,0,1,0,1,1,5,1,,,0,1,0,1,3,1
01/01/21,21,6,66,3,66,9,132,2,30,0,22,25,8,40,0,0,5,9,0,2,34,10,0,10,0,14,2,1,0,3,2,0,2,0,2,2,9,3,,,0,1,0,1,2,1
01/01/21,20,0,60,4,63,4,123,0,28,0,22,25,9,38,0,0,5,9,0,2,31,9,0,13,0,9,0,1,0,3,3,0,2,0,2,1,8,2,,,0,1,2,1,3,2
01/01/21,19,4,60,3,59,7,119,2,28,0,21,25,8,42,0,0,5,4,0,2,36,12,2,13,0,11,1,0,0,4,3,0,2,0,2,2,6,3,,,2,1,3,2,2,1
01/01/21,18,3,56,3,56,6,112,1,26,0,19,21,11,45,0,0,5,4,0,3,37,12,0,13,0,12,1,1,2,7,2,0,3,0,3,4,9,5,,,1,1,2,1,2,1
01/01/21,17,3,53,5,53,8,106,3,25,0,17,17,14,44,0,0,5,2,0,3,34,12,0,12,0,10,0,0,1,7,1,0,4,0,3,4,9,4,,,0,1,2,1,3,1
01/01/21,16,4,50,9,48,13,98,2,22,1,16,17,14,45,0,0,5,1,0,2,33,11,1,12,0,10,0,1,1,4,0,0,6,0,4,4,8,6,,,0,0,2,1,4,2
01/01/21,15,4,46,8,39,12,85,2,20,1,15,16,14,45,0,0,5,1,0,4,33,11,1,11,0,11,0,1,1,3,0,0,5,0,3,7,5,3,,,0,0,3,2,3,2
